"fixed.acidity";"volatile.acidity";"citric.acid";"residual.sugar";"chlorides";"free.sulfur.dioxide";"total.sulfur.dioxide";"density";"pH";"sulphates";"alcohol";"quality"
2.17475172148416;-0.415515443961666;0.26;0.53062825106217;-2.60369018577797;1.38629436111989;3.13549421592915;0.9971;3.15;-0.301105092783922;9.2;"5"
1.88706964903238;-0.653926467406664;0.04;0.78845736036427;-2.67364877438488;2.07944154167984;2.70805020110221;0.9956;3.4;-0.462035459596559;9.4;"6"
1.88706964903238;-0.693147180559945;0.04;0.741937344729377;-2.68824757380603;1.79175946922805;2.63905732961526;0.9955;3.39;-0.446287102628419;9.4;"6"
2.15176220325946;-0.967584026261706;0.36;1.09861228866811;-2.5133061243097;3.40119738166216;4.77912349311153;0.997;3.2;-0.579818495252942;9.4;"5"
2.02814824729229;-0.673344553263766;0.15;1.02961941718116;-2.20727491318972;3.49650756146648;4.29045944114839;0.9955;3.17;-0.462035459596559;10.2;"6"
2.04122032885964;-0.478035800943;0.04;1.33500106673234;-2.47693848013882;3.2188758248682;3.80666248977032;0.9978;3.34;-0.63487827243597;9.5;"5"
2.32238772029023;-0.867500567704723;0.57;1.22377543162212;-2.65926003693278;1.38629436111989;2.30258509299405;0.9971;3.04;-0.462035459596559;9.6;"5"
2.01490302054226;-0.462035459596559;0.12;1.62924053973028;-2.1982250776698;3.91202300542815;4.70048036579242;0.9983;3.26;-0.261364764134408;9.4;"5"
2.05412373369555;-0.527632742082372;0.18;0.832909122935104;-2.57702193869581;2.83321334405622;3.98898404656427;0.9975;3.43;-0.527632742082372;10;"5"
1.98787434815435;-0.941608539858445;0.31;0.8754687373539;-2.60369018577797;2.19722457733622;3.8286413964891;0.9962;3.41;-0.616186139423817;9.4;"6"
2.17475172148416;-0.916290731874155;0.4;0.78845736036427;-2.53830742651512;2.94443897916644;3.95124371858143;0.998;3.44;-0.446287102628419;9.2;"5"
2.04122032885964;-0.371063681390832;0.49;0.587786664902119;-2.16282315061889;2.99573227355399;4.71849887129509;0.9968;3.21;-0.342490308946776;9.3;"5"
2.01490302054226;-0.653926467406664;0.16;0.641853886172395;-2.46510402249182;2.484906649788;3.55534806148941;0.9968;3.38;-0.478035800943;9.5;"7"
1.94591014905531;-0.3078847797693;0.05;0.693147180559945;-2.5133061243097;2.56494935746154;3.98898404656427;0.9966;3.39;-0.562118918153541;9.8;"5"
1.97408102602201;-0.321583624127462;0.05;1.53686721959926;-2.45340798272863;1.38629436111989;2.39789527279837;0.9962;3.41;-0.941608539858445;10.9;"5"
1.97408102602201;-0.321583624127462;0.05;1.53686721959926;-2.45340798272863;1.38629436111989;2.39789527279837;0.9962;3.41;-0.941608539858445;10.9;"5"
2.01490302054226;-0.653926467406664;0.11;0.405465108108164;-2.53830742651512;2.39789527279837;3.66356164612965;0.9968;3.42;-0.544727175441672;9.6;"5"
1.88706964903238;-0.349557476169868;0.07;0.470003629245736;-2.57702193869581;1.79175946922805;2.70805020110221;0.9962;3.44;-0.544727175441672;10.7;"5"
2.23001440015921;-1.13943428318836;0.57;0.693147180559945;-2.60369018577797;3.29583686600433;4.17438726989564;0.9969;3.28;-0.23572233352107;10.7;"5"
2.07944154167984;-0.349557476169868;0.05;0.641853886172395;-2.60369018577797;2.07944154167984;2.94443897916644;0.9962;3.34;-0.0512932943875506;10.5;"6"
2.04122032885964;-0.462035459596559;0.08;0.641853886172395;-2.57702193869581;2.70805020110221;3.29583686600433;0.9967;3.32;-0.616186139423817;9.5;"6"
2.04122032885964;-0.400477566597125;0.23;0.741937344729377;-2.43041846450393;2.83321334405622;4.56434819146784;0.9962;3.32;-0.7339691750802;9.5;"5"
2.04122032885964;-0.371063681390832;0.22;0.641853886172395;-2.47693848013882;2.89037175789616;4.54329478227;0.9961;3.31;-0.7339691750802;9.5;"5"
2.11625551480255;-0.393042588109607;0.26;0.741937344729377;-2.47693848013882;2.39789527279837;3.76120011569356;0.9976;3.31;-0.63487827243597;9.2;"4"
2.27212588550934;-1.13943428318836;0.54;0.916290731874155;-2.36446049671213;3.3322045101752;4.4188406077966;0.9984;3.28;-0.198450938723838;9.6;"5"
2.17475172148416;-0.891598119283784;0.64;0.78845736036427;-2.37515578582888;2.19722457733622;3.73766961828337;0.9986;3.54;-0.415515443961666;10.5;"5"
2.17475172148416;-0.891598119283784;0.64;0.78845736036427;-2.37515578582888;2.19722457733622;3.73766961828337;0.9986;3.54;-0.415515443961666;10.5;"5"
1.91692261218206;-0.242071561199729;0;0.8754687373539;-2.26336437984076;2.63905732961526;3.40119738166216;0.9966;3.52;-0.59783700075562;10.7;"6"
1.90210752639692;-0.287682072451781;0.12;0.693147180559945;-2.45340798272863;2.484906649788;4.38202663467388;0.9958;3.38;-0.653926467406664;10.1;"5"
2.11625551480255;-0.470003629245736;0.2;0.405465108108164;-2.52572864430826;3.29583686600433;4.77912349311153;0.9972;3.16;0.113328685307003;9.1;"4"
1.82454929205105;-0.798507696217772;0.2;0.470003629245736;-2.67364877438488;1.09861228866811;2.70805020110221;0.9958;3.41;-0.579818495252942;9.2;"5"
2.05412373369555;-0.843970070294529;0.7;0.641853886172395;-0.767870726755882;3.09104245335832;4.20469261939097;0.9974;3.13;0.246860077931526;9.4;"5"
2.00148000021012;-0.693147180559945;0.47;0.693147180559945;-2.45340798272863;3.04452243772342;4.29045944114839;0.997;3.36;-0.562118918153541;9.1;"5"
1.98787434815435;-0.400477566597125;0.26;0.587786664902119;-0.913793851675568;2.77258872223978;3.93182563272433;0.9969;3.16;0.131028262406404;9.4;"5"
1.84054963339749;-1.20397280432594;0.48;0.587786664902119;-2.67364877438488;2.89037175789616;4.11087386417331;0.9959;3.44;-0.2484613592985;10.3;"6"
1.93152141160321;-0.59783700075562;0.15;0.78845736036427;-2.57702193869581;2.94443897916644;3.68887945411394;0.9961;3.41;-0.527632742082372;10.1;"5"
2.15176220325946;-0.713349887877465;0.28;0.641853886172395;-2.20727491318972;2.99573227355399;4.91265488573605;0.9972;2.93;0.667829372575655;9.9;"6"
2.04122032885964;-0.713349887877465;0.26;0.641853886172395;-2.78062089393705;2.19722457733622;3.43398720448515;0.9966;3.39;-0.446287102628419;9.6;"5"
2.23001440015921;-0.941608539858445;0.44;0.741937344729377;-2.23492644452023;3.52636052461616;4.8283137373023;0.9978;3.14;0.198850858745165;9.5;"5"
1.94591014905531;-0.478035800943;0.08;0.587786664902119;-2.57702193869581;2.07944154167984;3.17805383034795;0.9978;3.48;-0.63487827243597;9;"5"
2.06686275947298;-0.653926467406664;0.26;0.641853886172395;-2.53830742651512;3.73766961828337;4.9416424226093;0.9964;3.23;-0.616186139423817;9.5;"5"
2.15176220325946;-0.713349887877465;0.28;0.641853886172395;-2.20727491318972;2.99573227355399;4.91265488573605;0.9972;2.93;0.667829372575655;9.9;"6"
2.15176220325946;-0.713349887877465;0.29;0.693147180559945;-2.20727491318972;2.94443897916644;4.89034912822175;0.9972;2.93;0.683096844706444;9.8;"5"
2.04122032885964;-0.713349887877465;0.26;0.641853886172395;-2.78062089393705;2.19722457733622;3.43398720448515;0.9966;3.39;-0.446287102628419;9.6;"5"
1.6094379124341;0.0198026272961797;0.04;0.336472236621213;-3.10109278921182;3.71357206670431;4.44265125649032;0.9938;3.75;-0.7339691750802;10.5;"4"
1.54756250871601;-0.510825623765991;0.17;0.832909122935104;-2.84731226843572;2.83321334405622;4.66343909411207;0.9932;3.85;-0.510825623765991;12.9;"6"
1.91692261218206;-0.25489224962879;0;1.09861228866811;-2.28278246569787;2.07944154167984;3.13549421592915;0.9965;3.45;-0.579818495252942;10.7;"5"
1.94591014905531;-0.693147180559945;0.25;0.693147180559945;-2.65926003693278;1.09861228866811;3.09104245335832;0.9963;3.25;-0.462035459596559;9.2;"5"
2.02814824729229;-0.105360515657826;0.06;0.916290731874155;-2.53830742651512;1.6094379124341;2.30258509299405;0.9967;3.39;-0.579818495252942;9.8;"5"
2.09186406167839;-0.606969484318893;0.18;0.641853886172395;-2.52572864430826;2.56494935746154;3.55534806148941;0.9972;3.3;-0.527632742082372;9;"6"
2.11625551480255;-0.49429632181478;0.3;0.741937344729377;-2.47693848013882;2.39789527279837;3.91202300542815;0.9972;3.4;-0.49429632181478;10.2;"6"
2.05412373369555;-0.693147180559945;0.3;0.641853886172395;-2.59026716544583;2.07944154167984;3.09104245335832;0.9959;3.31;-0.579818495252942;10.4;"6"
2.09186406167839;-0.606969484318893;0.18;0.641853886172395;-2.52572864430826;2.56494935746154;3.55534806148941;0.9972;3.3;-0.527632742082372;9;"6"
2.09186406167839;-0.553385238184787;0.22;0.741937344729377;-2.56394985712845;2.484906649788;4.17438726989564;0.9967;3.29;-0.673344553263766;9.2;"5"
1.97408102602201;-0.713349887877465;0.24;0.78845736036427;-2.65926003693278;1.6094379124341;3.58351893845611;0.996;3.33;-0.7339691750802;9.4;"5"
2.09186406167839;-0.553385238184787;0.22;0.741937344729377;-2.56394985712845;2.484906649788;4.17438726989564;0.9967;3.29;-0.673344553263766;9.2;"5"
2.05412373369555;-0.891598119283784;0.68;0.53062825106217;-0.76142602131324;2.89037175789616;4.23410650459726;0.9973;3.08;0.27002713721306;9.3;"5"
1.82454929205105;-0.462035459596559;0.31;0.53062825106217;-2.43041846450393;2.70805020110221;4.15888308335967;0.9969;3.46;-0.23572233352107;9.3;"5"
2.07944154167984;-1.10866262452161;0.53;0.916290731874155;-2.39689577246529;2.89037175789616;4.38202663467388;0.9976;3.37;-0.22314355131421;9.6;"6"
2.09186406167839;-0.242071561199729;0.52;0.693147180559945;-2.10373423424888;3.61091791264422;5.03043792139244;0.9969;3.21;-0.371063681390832;9.3;"5"
2.05412373369555;-0.579818495252942;0.19;0.587786664902119;-2.26336437984076;2.484906649788;3.85014760171006;0.9964;3.19;-0.0725706928348354;9.5;"5"
2.12823170584927;-0.478035800943;0.09;0.78845736036427;-2.47693848013882;2.39789527279837;4.68213122712422;0.9964;3.15;-0.415515443961666;9.8;"5"
2.12823170584927;-0.510825623765991;0.1;0.78845736036427;-2.46510402249182;2.63905732961526;4.70953020131233;0.9964;3.15;-0.415515443961666;9.8;"5"
2.31253542384721;-1.17118298150295;0.44;0.832909122935104;-2.52572864430826;3.09104245335832;3.8286413964891;0.9988;3.32;-0.400477566597125;9.7;"6"
2.05412373369555;-0.579818495252942;0.19;0.587786664902119;-2.26336437984076;2.484906649788;3.85014760171006;0.9964;3.19;-0.0725706928348354;9.5;"5"
2.24070968927596;-0.916290731874155;0.31;0.78845736036427;-2.40794560865187;2.56494935746154;4.12713438504509;0.9966;3.07;-0.462035459596559;10.5;"6"
2.11625551480255;-0.616186139423817;0.28;0.641853886172395;-2.56394985712845;2.39789527279837;3.68887945411394;0.9978;3.39;-0.49429632181478;10;"6"
2.05412373369555;-0.579818495252942;0.12;0.693147180559945;-2.50103603171788;1.94591014905531;3.3322045101752;0.997;3.37;-0.693147180559945;9.4;"6"
2.17475172148416;-0.59783700075562;0.04;0.78845736036427;-2.12863178587061;2.63905732961526;4.02535169073515;0.9962;3.21;-0.510825623765991;10.9;"6"
1.94591014905531;-0.371063681390832;0.08;0.587786664902119;-2.33304430047875;3.09104245335832;4.48863636973214;0.9959;3.34;-0.616186139423817;9.2;"6"
1.98787434815435;0.0676586484738149;0.09;0.53062825106217;-1.72597172869005;2.30258509299405;4.48863636973214;0.9962;3.3;-0.562118918153541;9;"5"
2.17475172148416;-0.59783700075562;0.04;0.78845736036427;-2.12863178587061;2.63905732961526;4.02535169073515;0.9962;3.21;-0.510825623765991;10.9;"6"
1.98787434815435;-0.363843433417345;0;0.916290731874155;-2.59026716544583;1.09861228866811;2.56494935746154;0.998;3.49;-0.653926467406664;9.2;"5"
2.07944154167984;-0.342490308946776;0;0.955511445027436;-2.52572864430826;2.39789527279837;3.52636052461616;0.9976;3.44;-0.63487827243597;9.5;"5"
2.05412373369555;-0.693147180559945;0.17;0.470003629245736;-2.50103603171788;3.04452243772342;4.62497281328427;0.996;3.39;-0.7339691750802;9.5;"5"
2.19722457733622;-0.478035800943;0.04;0.641853886172395;-1.9241486572738;3.29583686600433;4.49980967033027;0.9984;3.16;-0.356674943938732;9.4;"5"
2.10413415427021;0.285178942233662;0;0.53062825106217;-2.5133061243097;1.09861228866811;2.484906649788;0.9964;3.53;-0.713349887877465;10.9;"5"
2.09186406167839;0.285178942233662;0;0.587786664902119;-2.50103603171788;1.09861228866811;2.484906649788;0.9964;3.54;-0.7339691750802;10.9;"5"
2.07944154167984;-0.527632742082372;0.16;0.587786664902119;-2.7333680090865;1.09861228866811;2.77258872223978;0.9962;3.42;-0.083381608939051;10.5;"7"
1.80828877117927;-0.967584026261706;0.15;0.587786664902119;-2.63108915996608;1.79175946922805;2.94443897916644;0.9955;3.42;-0.562118918153541;9.4;"5"
2.07944154167984;-0.294371060602578;0.56;0.693147180559945;-2.13707065451647;3.40119738166216;4.89783979995091;0.9968;3.24;-0.415515443961666;9.4;"5"
1.7227665977411;-0.693147180559945;0.09;0.832909122935104;-3.01593498087151;2.83321334405622;4.59511985013459;0.9937;3.63;-0.462035459596559;13;"5"
1.7227665977411;-0.693147180559945;0.09;0.832909122935104;-3.01593498087151;2.83321334405622;4.59511985013459;0.9937;3.63;-0.462035459596559;13;"5"
1.88706964903238;-0.693147180559945;0.01;0.405465108108164;-2.81341071676004;2.83321334405622;3.25809653802148;0.9952;3.4;-0.544727175441672;9.8;"6"
2.06686275947298;0.0392207131532813;0.05;0.78845736036427;-2.47693848013882;2.56494935746154;3.36729582998647;0.9959;3.22;-0.59783700075562;9.9;"6"
2.12823170584927;-0.294371060602578;0.11;0.641853886172395;-2.40794560865187;2.77258872223978;4.14313472639153;0.9965;3.19;-0.198450938723838;9.6;"5"
2.11625551480255;-0.335472736288129;0.15;0.587786664902119;-2.41911890925;2.30258509299405;3.95124371858143;0.9968;3.23;-0.261364764134408;9.5;"5"
1.97408102602201;-0.879476758751439;0.36;0.693147180559945;-2.5133061243097;2.56494935746154;3.80666248977032;0.9972;3.48;-0.446287102628419;9.2;"5"
2.05412373369555;-0.579818495252942;0.19;0.741937344729377;-2.5133061243097;2.70805020110221;4.65396035015752;0.9962;3.33;-0.616186139423817;9.5;"5"
2.05412373369555;-0.579818495252942;0.19;0.693147180559945;-2.5133061243097;2.83321334405622;4.68213122712422;0.9962;3.32;-0.616186139423817;9.5;"5"
2.12823170584927;-0.294371060602578;0.11;0.641853886172395;-2.40794560865187;2.77258872223978;4.14313472639153;0.9965;3.19;-0.198450938723838;9.6;"5"
2.11625551480255;-0.335472736288129;0.15;0.587786664902119;-2.41911890925;2.30258509299405;3.95124371858143;0.9968;3.23;-0.261364764134408;9.5;"5"
1.64865862558738;-1.07880966137193;0;0.587786664902119;-2.99573227355399;3.29583686600433;4.14313472639153;0.9916;3.68;-0.23572233352107;14;"6"
1.84054963339749;-0.941608539858445;0.08;0.53062825106217;-2.71810053695571;1.09861228866811;2.99573227355399;0.9954;3.34;-0.544727175441672;9.4;"5"
1.64865862558738;-1.07880966137193;0;0.587786664902119;-2.99573227355399;3.29583686600433;4.14313472639153;0.9916;3.68;-0.23572233352107;14;"6"
2.09186406167839;-0.400477566597125;0.55;0.587786664902119;-2.14558134418438;3.46573590279973;4.94875989037817;0.9968;3.17;-0.478035800943;9.4;"5"
1.75785791755237;-0.385662480811985;0.02;0.587786664902119;-2.44184716032755;3.04452243772342;4.54329478227;0.9944;3.54;-0.653926467406664;10;"5"
2.02814824729229;-0.713349887877465;0.26;0.470003629245736;-1.44392347395653;2.30258509299405;4.47733681447821;0.9968;3.11;-0.22314355131421;9.3;"5"
1.93152141160321;-0.713349887877465;0.1;0.832909122935104;-2.60369018577797;2.484906649788;3.40119738166216;0.9959;3.42;-0.544727175441672;10.2;"6"
2.10413415427021;-0.916290731874155;0.44;1.02961941718116;-2.41911890925;2.39789527279837;3.76120011569356;0.9975;3.53;-0.49429632181478;10.5;"6"
1.98787434815435;-1.10866262452161;0.47;0.741937344729377;-2.56394985712845;1.6094379124341;2.39789527279837;0.9958;3.33;-0.63487827243597;10.3;"6"
2.21920348405499;-0.653926467406664;1;1.22377543162212;-0.49429632181478;3.46573590279973;4.23410650459726;0.9996;2.74;0.693147180559945;9.4;"4"
2.01490302054226;-0.510825623765991;0.03;0.587786664902119;-2.3538783873816;3.2188758248682;4.59511985013459;0.995;3.35;-0.616186139423817;10.1;"5"
2.01490302054226;-0.510825623765991;0.03;0.587786664902119;-2.3538783873816;3.2188758248682;4.59511985013459;0.995;3.35;-0.616186139423817;10.1;"5"
1.96009478404727;-0.843970070294529;0.42;1.70474809223843;-2.65926003693278;3.36729582998647;4.85981240436167;0.9973;3.42;-0.328504066972036;10.5;"5"
1.96009478404727;-0.843970070294529;0.42;1.70474809223843;-2.64507540194082;3.3322045101752;4.85203026391962;0.9973;3.42;-0.342490308946776;10.5;"5"
1.96009478404727;-0.843970070294529;0.42;1.70474809223843;-2.65926003693278;3.36729582998647;4.85981240436167;0.9973;3.42;-0.328504066972036;10.5;"5"
1.96009478404727;-0.843970070294529;0.42;1.70474809223843;-2.64507540194082;3.3322045101752;4.85203026391962;0.9973;3.42;-0.342490308946776;10.5;"5"
1.96009478404727;-0.385662480811985;0;0.78845736036427;-2.61729583783375;2.484906649788;3.09104245335832;0.9969;3.48;-0.693147180559945;9.3;"5"
1.91692261218206;-0.510825623765991;0.18;0.641853886172395;-2.53830742651512;2.89037175789616;4.45434729625351;0.9968;3.59;-0.562118918153541;9.3;"6"
2.02814824729229;-0.0512932943875506;0.03;0.693147180559945;-2.40794560865187;1.94591014905531;2.99573227355399;0.9959;3.2;-0.579818495252942;9.6;"5"
2.02814824729229;-0.385662480811985;0.02;0.262364264467491;-2.63108915996608;2.19722457733622;2.99573227355399;0.9965;3.17;0.0769610411361284;9.2;"4"
2.05412373369555;-0.63487827243597;0.04;0.53062825106217;-2.57702193869581;2.83321334405622;3.43398720448515;0.9964;3.33;-0.579818495252942;10;"6"
2.00148000021012;-0.510825623765991;0.26;1.98787434815435;-2.65926003693278;3.58351893845611;4.79579054559674;0.9982;3.37;-0.713349887877465;9.4;"5"
1.98787434815435;-0.527632742082372;0.26;1.97408102602201;-2.65926003693278;3.55534806148941;4.79579054559674;0.9981;3.37;-0.713349887877465;9.4;"5"
2.05412373369555;-0.462035459596559;0.48;0.53062825106217;-2.30258509299405;2.63905732961526;4.56434819146784;0.9961;3.19;-0.478035800943;9.5;"5"
1.91692261218206;-0.446287102628419;0.1;0.741937344729377;-2.46510402249182;2.89037175789616;4.61512051684126;0.9956;3.34;-0.653926467406664;10.2;"5"
1.98787434815435;-0.59783700075562;0.03;0.470003629245736;-2.63108915996608;2.83321334405622;3.73766961828337;0.9956;3.37;-0.7339691750802;9;"4"
1.91692261218206;-0.462035459596559;0.07;0.741937344729377;-2.41911890925;2.39789527279837;3.78418963391826;0.9953;3.47;-0.59783700075562;10.4;"6"
2.01490302054226;-0.349557476169868;0.24;0.587786664902119;-1.02165124753198;2.70805020110221;4.14313472639153;0.9964;3;0.46373401623214;9.5;"5"
2.06686275947298;-0.122167633974208;0.03;0.587786664902119;-2.84731226843572;1.38629436111989;2.07944154167984;0.9972;3.36;-1.10866262452161;9.1;"4"
2.07944154167984;-0.867500567704723;0.17;0.693147180559945;-2.61729583783375;1.79175946922805;2.89037175789616;0.9972;3.29;-0.49429632181478;9.2;"6"
2.07944154167984;-0.867500567704723;0.17;0.693147180559945;-2.61729583783375;1.79175946922805;2.89037175789616;0.9972;3.29;-0.49429632181478;9.2;"6"
2.00148000021012;-0.478035800943;0.05;0.641853886172395;-2.68824757380603;3.17805383034795;3.73766961828337;0.9961;3.42;-0.562118918153541;11.5;"6"
1.98787434815435;-0.967584026261706;0.21;0.693147180559945;-2.52572864430826;1.94591014905531;3.55534806148941;0.9961;3.33;-0.755022584278033;9.5;"5"
1.93152141160321;-0.693147180559945;0.04;0.405465108108164;-2.46510402249182;2.94443897916644;3.89182029811063;0.9958;3.35;-0.2484613592985;9.5;"5"
